,price_high,price_low,price_med,maintenance_high,maintenance_low,maintenance_med,persons_2,persons_more,decision
636,1,0,0,1,0,0,0,1,unacc
637,1,0,0,1,0,0,0,1,acc
638,1,0,0,1,0,0,0,1,acc
639,1,0,0,1,0,0,0,1,unacc
640,1,0,0,1,0,0,0,1,unacc
641,1,0,0,1,0,0,0,1,acc
642,1,0,0,1,0,0,0,1,unacc
643,1,0,0,1,0,0,0,1,acc
644,1,0,0,1,0,0,0,1,acc
645,1,0,0,1,0,0,0,1,unacc
646,1,0,0,1,0,0,0,1,acc
647,1,0,0,1,0,0,0,1,acc
648,1,0,0,0,0,1,1,0,unacc
649,1,0,0,0,0,1,1,0,unacc
650,1,0,0,0,0,1,1,0,unacc
651,1,0,0,0,0,1,1,0,unacc
652,1,0,0,0,0,1,1,0,unacc
653,1,0,0,0,0,1,1,0,unacc
654,1,0,0,0,0,1,1,0,unacc
655,1,0,0,0,0,1,1,0,unacc
656,1,0,0,0,0,1,1,0,unacc
657,1,0,0,0,0,1,0,1,unacc
658,1,0,0,0,0,1,0,1,unacc
659,1,0,0,0,0,1,0,1,acc
660,1,0,0,0,0,1,0,1,unacc
661,1,0,0,0,0,1,0,1,unacc
662,1,0,0,0,0,1,0,1,acc
663,1,0,0,0,0,1,0,1,unacc
664,1,0,0,0,0,1,0,1,acc
665,1,0,0,0,0,1,0,1,acc
666,1,0,0,0,0,1,0,1,unacc
667,1,0,0,0,0,1,0,1,unacc
668,1,0,0,0,0,1,0,1,unacc
669,1,0,0,0,0,1,0,1,unacc
670,1,0,0,0,0,1,0,1,unacc
671,1,0,0,0,0,1,0,1,acc
672,1,0,0,0,0,1,0,1,unacc
673,1,0,0,0,0,1,0,1,acc
674,1,0,0,0,0,1,0,1,acc
675,1,0,0,0,0,1,1,0,unacc
676,1,0,0,0,0,1,1,0,unacc
677,1,0,0,0,0,1,1,0,unacc
678,1,0,0,0,0,1,1,0,unacc
679,1,0,0,0,0,1,1,0,unacc
680,1,0,0,0,0,1,1,0,unacc
681,1,0,0,0,0,1,1,0,unacc
682,1,0,0,0,0,1,1,0,unacc
683,1,0,0,0,0,1,1,0,unacc
684,1,0,0,0,0,1,0,1,unacc
685,1,0,0,0,0,1,0,1,unacc
686,1,0,0,0,0,1,0,1,acc
687,1,0,0,0,0,1,0,1,unacc
688,1,0,0,0,0,1,0,1,unacc
689,1,0,0,0,0,1,0,1,acc
690,1,0,0,0,0,1,0,1,unacc
691,1,0,0,0,0,1,0,1,acc
692,1,0,0,0,0,1,0,1,acc
693,1,0,0,0,0,1,0,1,unacc
694,1,0,0,0,0,1,0,1,unacc
695,1,0,0,0,0,1,0,1,acc
696,1,0,0,0,0,1,0,1,unacc
697,1,0,0,0,0,1,0,1,acc
698,1,0,0,0,0,1,0,1,acc
699,1,0,0,0,0,1,0,1,unacc
700,1,0,0,0,0,1,0,1,acc
701,1,0,0,0,0,1,0,1,acc
702,1,0,0,0,0,1,1,0,unacc
703,1,0,0,0,0,1,1,0,unacc
704,1,0,0,0,0,1,1,0,unacc
705,1,0,0,0,0,1,1,0,unacc
706,1,0,0,0,0,1,1,0,unacc
707,1,0,0,0,0,1,1,0,unacc
708,1,0,0,0,0,1,1,0,unacc
709,1,0,0,0,0,1,1,0,unacc
710,1,0,0,0,0,1,1,0,unacc
711,1,0,0,0,0,1,0,1,unacc
712,1,0,0,0,0,1,0,1,unacc
713,1,0,0,0,0,1,0,1,acc
714,1,0,0,0,0,1,0,1,unacc
715,1,0,0,0,0,1,0,1,acc
716,1,0,0,0,0,1,0,1,acc
717,1,0,0,0,0,1,0,1,unacc
718,1,0,0,0,0,1,0,1,acc
719,1,0,0,0,0,1,0,1,acc
720,1,0,0,0,0,1,0,1,unacc
721,1,0,0,0,0,1,0,1,unacc
722,1,0,0,0,0,1,0,1,acc
723,1,0,0,0,0,1,0,1,unacc
724,1,0,0,0,0,1,0,1,acc
725,1,0,0,0,0,1,0,1,acc
726,1,0,0,0,0,1,0,1,unacc
727,1,0,0,0,0,1,0,1,acc
728,1,0,0,0,0,1,0,1,acc
729,1,0,0,0,0,1,1,0,unacc
730,1,0,0,0,0,1,1,0,unacc
731,1,0,0,0,0,1,1,0,unacc
732,1,0,0,0,0,1,1,0,unacc
733,1,0,0,0,0,1,1,0,unacc
734,1,0,0,0,0,1,1,0,unacc
735,1,0,0,0,0,1,1,0,unacc
736,1,0,0,0,0,1,1,0,unacc
737,1,0,0,0,0,1,1,0,unacc
738,1,0,0,0,0,1,0,1,unacc
739,1,0,0,0,0,1,0,1,unacc
740,1,0,0,0,0,1,0,1,acc
741,1,0,0,0,0,1,0,1,unacc
742,1,0,0,0,0,1,0,1,acc
743,1,0,0,0,0,1,0,1,acc
744,1,0,0,0,0,1,0,1,unacc
745,1,0,0,0,0,1,0,1,acc
746,1,0,0,0,0,1,0,1,acc
747,1,0,0,0,0,1,0,1,unacc
748,1,0,0,0,0,1,0,1,unacc
749,1,0,0,0,0,1,0,1,acc
750,1,0,0,0,0,1,0,1,unacc
751,1,0,0,0,0,1,0,1,acc
752,1,0,0,0,0,1,0,1,acc
753,1,0,0,0,0,1,0,1,unacc
754,1,0,0,0,0,1,0,1,acc
755,1,0,0,0,0,1,0,1,acc
756,1,0,0,0,1,0,1,0,unacc
757,1,0,0,0,1,0,1,0,unacc
758,1,0,0,0,1,0,1,0,unacc
759,1,0,0,0,1,0,1,0,unacc
760,1,0,0,0,1,0,1,0,unacc
761,1,0,0,0,1,0,1,0,unacc
762,1,0,0,0,1,0,1,0,unacc
763,1,0,0,0,1,0,1,0,unacc
764,1,0,0,0,1,0,1,0,unacc
765,1,0,0,0,1,0,0,1,unacc
766,1,0,0,0,1,0,0,1,unacc
767,1,0,0,0,1,0,0,1,acc
768,1,0,0,0,1,0,0,1,unacc
769,1,0,0,0,1,0,0,1,unacc
770,1,0,0,0,1,0,0,1,acc
771,1,0,0,0,1,0,0,1,unacc
772,1,0,0,0,1,0,0,1,acc
773,1,0,0,0,1,0,0,1,acc
774,1,0,0,0,1,0,0,1,unacc
775,1,0,0,0,1,0,0,1,unacc
776,1,0,0,0,1,0,0,1,unacc
777,1,0,0,0,1,0,0,1,unacc
778,1,0,0,0,1,0,0,1,unacc
779,1,0,0,0,1,0,0,1,acc
780,1,0,0,0,1,0,0,1,unacc
781,1,0,0,0,1,0,0,1,acc
782,1,0,0,0,1,0,0,1,acc
783,1,0,0,0,1,0,1,0,unacc
784,1,0,0,0,1,0,1,0,unacc
785,1,0,0,0,1,0,1,0,unacc
786,1,0,0,0,1,0,1,0,unacc
787,1,0,0,0,1,0,1,0,unacc
788,1,0,0,0,1,0,1,0,unacc
789,1,0,0,0,1,0,1,0,unacc
790,1,0,0,0,1,0,1,0,unacc
791,1,0,0,0,1,0,1,0,unacc
792,1,0,0,0,1,0,0,1,unacc
793,1,0,0,0,1,0,0,1,unacc
794,1,0,0,0,1,0,0,1,acc
795,1,0,0,0,1,0,0,1,unacc
796,1,0,0,0,1,0,0,1,unacc
797,1,0,0,0,1,0,0,1,acc
798,1,0,0,0,1,0,0,1,unacc
799,1,0,0,0,1,0,0,1,acc
800,1,0,0,0,1,0,0,1,acc
801,1,0,0,0,1,0,0,1,unacc
802,1,0,0,0,1,0,0,1,unacc
803,1,0,0,0,1,0,0,1,acc
804,1,0,0,0,1,0,0,1,unacc
805,1,0,0,0,1,0,0,1,acc
806,1,0,0,0,1,0,0,1,acc
807,1,0,0,0,1,0,0,1,unacc
808,1,0,0,0,1,0,0,1,acc
809,1,0,0,0,1,0,0,1,acc
810,1,0,0,0,1,0,1,0,unacc
811,1,0,0,0,1,0,1,0,unacc
812,1,0,0,0,1,0,1,0,unacc
813,1,0,0,0,1,0,1,0,unacc
814,1,0,0,0,1,0,1,0,unacc
815,1,0,0,0,1,0,1,0,unacc
816,1,0,0,0,1,0,1,0,unacc
817,1,0,0,0,1,0,1,0,unacc
818,1,0,0,0,1,0,1,0,unacc
819,1,0,0,0,1,0,0,1,unacc
820,1,0,0,0,1,0,0,1,unacc
821,1,0,0,0,1,0,0,1,acc
822,1,0,0,0,1,0,0,1,unacc
823,1,0,0,0,1,0,0,1,acc
824,1,0,0,0,1,0,0,1,acc
825,1,0,0,0,1,0,0,1,unacc
826,1,0,0,0,1,0,0,1,acc
827,1,0,0,0,1,0,0,1,acc
828,1,0,0,0,1,0,0,1,unacc
829,1,0,0,0,1,0,0,1,unacc
830,1,0,0,0,1,0,0,1,acc
831,1,0,0,0,1,0,0,1,unacc
832,1,0,0,0,1,0,0,1,acc
833,1,0,0,0,1,0,0,1,acc
834,1,0,0,0,1,0,0,1,unacc
835,1,0,0,0,1,0,0,1,acc
836,1,0,0,0,1,0,0,1,acc
837,1,0,0,0,1,0,1,0,unacc
838,1,0,0,0,1,0,1,0,unacc
839,1,0,0,0,1,0,1,0,unacc
840,1,0,0,0,1,0,1,0,unacc
841,1,0,0,0,1,0,1,0,unacc
842,1,0,0,0,1,0,1,0,unacc
843,1,0,0,0,1,0,1,0,unacc
844,1,0,0,0,1,0,1,0,unacc
845,1,0,0,0,1,0,1,0,unacc
846,1,0,0,0,1,0,0,1,unacc
847,1,0,0,0,1,0,0,1,unacc
848,1,0,0,0,1,0,0,1,acc
849,1,0,0,0,1,0,0,1,unacc
850,1,0,0,0,1,0,0,1,acc
851,1,0,0,0,1,0,0,1,acc
852,1,0,0,0,1,0,0,1,unacc
853,1,0,0,0,1,0,0,1,acc
854,1,0,0,0,1,0,0,1,acc
855,1,0,0,0,1,0,0,1,unacc
856,1,0,0,0,1,0,0,1,unacc
857,1,0,0,0,1,0,0,1,acc
858,1,0,0,0,1,0,0,1,unacc
859,1,0,0,0,1,0,0,1,acc
860,1,0,0,0,1,0,0,1,acc
861,1,0,0,0,1,0,0,1,unacc
862,1,0,0,0,1,0,0,1,acc
863,1,0,0,0,1,0,0,1,acc
864,0,0,1,1,0,0,1,0,unacc
865,0,0,1,1,0,0,1,0,unacc
866,0,0,1,1,0,0,1,0,unacc
867,0,0,1,1,0,0,1,0,unacc
868,0,0,1,1,0,0,1,0,unacc
869,0,0,1,1,0,0,1,0,unacc
870,0,0,1,1,0,0,1,0,unacc
871,0,0,1,1,0,0,1,0,unacc
872,0,0,1,1,0,0,1,0,unacc
873,0,0,1,1,0,0,0,1,unacc
874,0,0,1,1,0,0,0,1,unacc
875,0,0,1,1,0,0,0,1,acc
876,0,0,1,1,0,0,0,1,unacc
877,0,0,1,1,0,0,0,1,unacc
878,0,0,1,1,0,0,0,1,acc
879,0,0,1,1,0,0,0,1,unacc
880,0,0,1,1,0,0,0,1,acc
881,0,0,1,1,0,0,0,1,acc
882,0,0,1,1,0,0,0,1,unacc
883,0,0,1,1,0,0,0,1,unacc
884,0,0,1,1,0,0,0,1,unacc
885,0,0,1,1,0,0,0,1,unacc
886,0,0,1,1,0,0,0,1,unacc
887,0,0,1,1,0,0,0,1,acc
888,0,0,1,1,0,0,0,1,unacc
889,0,0,1,1,0,0,0,1,acc
890,0,0,1,1,0,0,0,1,acc
891,0,0,1,1,0,0,1,0,unacc
892,0,0,1,1,0,0,1,0,unacc
893,0,0,1,1,0,0,1,0,unacc
894,0,0,1,1,0,0,1,0,unacc
895,0,0,1,1,0,0,1,0,unacc
896,0,0,1,1,0,0,1,0,unacc
897,0,0,1,1,0,0,1,0,unacc
898,0,0,1,1,0,0,1,0,unacc
899,0,0,1,1,0,0,1,0,unacc
900,0,0,1,1,0,0,0,1,unacc
901,0,0,1,1,0,0,0,1,unacc
902,0,0,1,1,0,0,0,1,acc
903,0,0,1,1,0,0,0,1,unacc
904,0,0,1,1,0,0,0,1,unacc
905,0,0,1,1,0,0,0,1,acc
906,0,0,1,1,0,0,0,1,unacc
907,0,0,1,1,0,0,0,1,acc
908,0,0,1,1,0,0,0,1,acc
909,0,0,1,1,0,0,0,1,unacc
910,0,0,1,1,0,0,0,1,unacc
911,0,0,1,1,0,0,0,1,acc
912,0,0,1,1,0,0,0,1,unacc
913,0,0,1,1,0,0,0,1,acc
914,0,0,1,1,0,0,0,1,acc
915,0,0,1,1,0,0,0,1,unacc
916,0,0,1,1,0,0,0,1,acc
917,0,0,1,1,0,0,0,1,acc
918,0,0,1,1,0,0,1,0,unacc
919,0,0,1,1,0,0,1,0,unacc
920,0,0,1,1,0,0,1,0,unacc
921,0,0,1,1,0,0,1,0,unacc
922,0,0,1,1,0,0,1,0,unacc
923,0,0,1,1,0,0,1,0,unacc
924,0,0,1,1,0,0,1,0,unacc
925,0,0,1,1,0,0,1,0,unacc
926,0,0,1,1,0,0,1,0,unacc
927,0,0,1,1,0,0,0,1,unacc
928,0,0,1,1,0,0,0,1,unacc
929,0,0,1,1,0,0,0,1,acc
930,0,0,1,1,0,0,0,1,unacc
931,0,0,1,1,0,0,0,1,acc
932,0,0,1,1,0,0,0,1,acc
933,0,0,1,1,0,0,0,1,unacc
934,0,0,1,1,0,0,0,1,acc
935,0,0,1,1,0,0,0,1,acc
936,0,0,1,1,0,0,0,1,unacc
937,0,0,1,1,0,0,0,1,unacc
938,0,0,1,1,0,0,0,1,acc
939,0,0,1,1,0,0,0,1,unacc
940,0,0,1,1,0,0,0,1,acc
941,0,0,1,1,0,0,0,1,acc
942,0,0,1,1,0,0,0,1,unacc
943,0,0,1,1,0,0,0,1,acc
944,0,0,1,1,0,0,0,1,acc
945,0,0,1,1,0,0,1,0,unacc
946,0,0,1,1,0,0,1,0,unacc
947,0,0,1,1,0,0,1,0,unacc
948,0,0,1,1,0,0,1,0,unacc
949,0,0,1,1,0,0,1,0,unacc
950,0,0,1,1,0,0,1,0,unacc
951,0,0,1,1,0,0,1,0,unacc
952,0,0,1,1,0,0,1,0,unacc
953,0,0,1,1,0,0,1,0,unacc
954,0,0,1,1,0,0,0,1,unacc
955,0,0,1,1,0,0,0,1,unacc
956,0,0,1,1,0,0,0,1,acc
957,0,0,1,1,0,0,0,1,unacc
958,0,0,1,1,0,0,0,1,acc
959,0,0,1,1,0,0,0,1,acc
960,0,0,1,1,0,0,0,1,unacc
961,0,0,1,1,0,0,0,1,acc
962,0,0,1,1,0,0,0,1,acc
963,0,0,1,1,0,0,0,1,unacc
964,0,0,1,1,0,0,0,1,unacc
965,0,0,1,1,0,0,0,1,acc
966,0,0,1,1,0,0,0,1,unacc
967,0,0,1,1,0,0,0,1,acc
968,0,0,1,1,0,0,0,1,acc
969,0,0,1,1,0,0,0,1,unacc
970,0,0,1,1,0,0,0,1,acc
971,0,0,1,1,0,0,0,1,acc
972,0,0,1,1,0,0,1,0,unacc
973,0,0,1,1,0,0,1,0,unacc
974,0,0,1,1,0,0,1,0,unacc
975,0,0,1,1,0,0,1,0,unacc
976,0,0,1,1,0,0,1,0,unacc
977,0,0,1,1,0,0,1,0,unacc
978,0,0,1,1,0,0,1,0,unacc
979,0,0,1,1,0,0,1,0,unacc
980,0,0,1,1,0,0,1,0,unacc
981,0,0,1,1,0,0,0,1,unacc
982,0,0,1,1,0,0,0,1,unacc
983,0,0,1,1,0,0,0,1,acc
984,0,0,1,1,0,0,0,1,unacc
985,0,0,1,1,0,0,0,1,unacc
986,0,0,1,1,0,0,0,1,acc
987,0,0,1,1,0,0,0,1,unacc
988,0,0,1,1,0,0,0,1,acc
989,0,0,1,1,0,0,0,1,acc
990,0,0,1,1,0,0,0,1,unacc
991,0,0,1,1,0,0,0,1,unacc
992,0,0,1,1,0,0,0,1,unacc
993,0,0,1,1,0,0,0,1,unacc
994,0,0,1,1,0,0,0,1,unacc
995,0,0,1,1,0,0,0,1,acc
996,0,0,1,1,0,0,0,1,unacc
997,0,0,1,1,0,0,0,1,acc
998,0,0,1,1,0,0,0,1,acc
999,0,0,1,1,0,0,1,0,unacc
1000,0,0,1,1,0,0,1,0,unacc
1001,0,0,1,1,0,0,1,0,unacc
1002,0,0,1,1,0,0,1,0,unacc
1003,0,0,1,1,0,0,1,0,unacc
1004,0,0,1,1,0,0,1,0,unacc
1005,0,0,1,1,0,0,1,0,unacc
1006,0,0,1,1,0,0,1,0,unacc
1007,0,0,1,1,0,0,1,0,unacc
1008,0,0,1,1,0,0,0,1,unacc
1009,0,0,1,1,0,0,0,1,unacc
1010,0,0,1,1,0,0,0,1,acc
1011,0,0,1,1,0,0,0,1,unacc
1012,0,0,1,1,0,0,0,1,unacc
1013,0,0,1,1,0,0,0,1,acc
1014,0,0,1,1,0,0,0,1,unacc
1015,0,0,1,1,0,0,0,1,acc
1016,0,0,1,1,0,0,0,1,acc
1017,0,0,1,1,0,0,0,1,unacc
1018,0,0,1,1,0,0,0,1,unacc
1019,0,0,1,1,0,0,0,1,acc
1020,0,0,1,1,0,0,0,1,unacc
1021,0,0,1,1,0,0,0,1,acc
1022,0,0,1,1,0,0,0,1,acc
1023,0,0,1,1,0,0,0,1,unacc
1024,0,0,1,1,0,0,0,1,acc
1025,0,0,1,1,0,0,0,1,acc
1026,0,0,1,1,0,0,1,0,unacc
1027,0,0,1,1,0,0,1,0,unacc
1028,0,0,1,1,0,0,1,0,unacc
1029,0,0,1,1,0,0,1,0,unacc
1030,0,0,1,1,0,0,1,0,unacc
1031,0,0,1,1,0,0,1,0,unacc
1032,0,0,1,1,0,0,1,0,unacc
1033,0,0,1,1,0,0,1,0,unacc
1034,0,0,1,1,0,0,1,0,unacc
1035,0,0,1,1,0,0,0,1,unacc
1036,0,0,1,1,0,0,0,1,unacc
1037,0,0,1,1,0,0,0,1,acc
1038,0,0,1,1,0,0,0,1,unacc
1039,0,0,1,1,0,0,0,1,acc
1040,0,0,1,1,0,0,0,1,acc
1041,0,0,1,1,0,0,0,1,unacc
1042,0,0,1,1,0,0,0,1,acc
1043,0,0,1,1,0,0,0,1,acc
1044,0,0,1,1,0,0,0,1,unacc
1045,0,0,1,1,0,0,0,1,unacc
1046,0,0,1,1,0,0,0,1,acc
1047,0,0,1,1,0,0,0,1,unacc
1048,0,0,1,1,0,0,0,1,acc
1049,0,0,1,1,0,0,0,1,acc
1050,0,0,1,1,0,0,0,1,unacc
1051,0,0,1,1,0,0,0,1,acc
1052,0,0,1,1,0,0,0,1,acc
1053,0,0,1,1,0,0,1,0,unacc
1054,0,0,1,1,0,0,1,0,unacc
1055,0,0,1,1,0,0,1,0,unacc
1056,0,0,1,1,0,0,1,0,unacc
1057,0,0,1,1,0,0,1,0,unacc
1058,0,0,1,1,0,0,1,0,unacc
1059,0,0,1,1,0,0,1,0,unacc
1060,0,0,1,1,0,0,1,0,unacc
1061,0,0,1,1,0,0,1,0,unacc
1062,0,0,1,1,0,0,0,1,unacc
1063,0,0,1,1,0,0,0,1,unacc
1064,0,0,1,1,0,0,0,1,acc
1065,0,0,1,1,0,0,0,1,unacc
1066,0,0,1,1,0,0,0,1,acc
1067,0,0,1,1,0,0,0,1,acc
1068,0,0,1,1,0,0,0,1,unacc
1069,0,0,1,1,0,0,0,1,acc
1070,0,0,1,1,0,0,0,1,acc
1071,0,0,1,1,0,0,0,1,unacc
1072,0,0,1,1,0,0,0,1,unacc
1073,0,0,1,1,0,0,0,1,acc
1074,0,0,1,1,0,0,0,1,unacc
1075,0,0,1,1,0,0,0,1,acc
1076,0,0,1,1,0,0,0,1,acc
1077,0,0,1,1,0,0,0,1,unacc
1078,0,0,1,1,0,0,0,1,acc
1079,0,0,1,1,0,0,0,1,acc
1080,0,0,1,0,0,1,1,0,unacc
1081,0,0,1,0,0,1,1,0,unacc
1082,0,0,1,0,0,1,1,0,unacc
1083,0,0,1,0,0,1,1,0,unacc
1084,0,0,1,0,0,1,1,0,unacc
1085,0,0,1,0,0,1,1,0,unacc
1086,0,0,1,0,0,1,1,0,unacc
1087,0,0,1,0,0,1,1,0,unacc
1088,0,0,1,0,0,1,1,0,unacc
1089,0,0,1,0,0,1,0,1,unacc
1090,0,0,1,0,0,1,0,1,acc
1091,0,0,1,0,0,1,0,1,acc
1092,0,0,1,0,0,1,0,1,unacc
1093,0,0,1,0,0,1,0,1,acc
1094,0,0,1,0,0,1,0,1,acc
1095,0,0,1,0,0,1,0,1,unacc
1096,0,0,1,0,0,1,0,1,acc
1097,0,0,1,0,0,1,0,1,vgood
1098,0,0,1,0,0,1,0,1,unacc
1099,0,0,1,0,0,1,0,1,unacc
1100,0,0,1,0,0,1,0,1,unacc
1101,0,0,1,0,0,1,0,1,unacc
1102,0,0,1,0,0,1,0,1,acc
1103,0,0,1,0,0,1,0,1,acc
1104,0,0,1,0,0,1,0,1,unacc
1105,0,0,1,0,0,1,0,1,acc
1106,0,0,1,0,0,1,0,1,vgood
1107,0,0,1,0,0,1,1,0,unacc
1108,0,0,1,0,0,1,1,0,unacc
1109,0,0,1,0,0,1,1,0,unacc
1110,0,0,1,0,0,1,1,0,unacc
1111,0,0,1,0,0,1,1,0,unacc
1112,0,0,1,0,0,1,1,0,unacc
1113,0,0,1,0,0,1,1,0,unacc
1114,0,0,1,0,0,1,1,0,unacc
1115,0,0,1,0,0,1,1,0,unacc
1116,0,0,1,0,0,1,0,1,unacc
1117,0,0,1,0,0,1,0,1,acc
1118,0,0,1,0,0,1,0,1,acc
1119,0,0,1,0,0,1,0,1,unacc
1120,0,0,1,0,0,1,0,1,acc
1121,0,0,1,0,0,1,0,1,acc
1122,0,0,1,0,0,1,0,1,unacc
1123,0,0,1,0,0,1,0,1,acc
1124,0,0,1,0,0,1,0,1,vgood
1125,0,0,1,0,0,1,0,1,unacc
1126,0,0,1,0,0,1,0,1,acc
1127,0,0,1,0,0,1,0,1,acc
1128,0,0,1,0,0,1,0,1,unacc
1129,0,0,1,0,0,1,0,1,acc
1130,0,0,1,0,0,1,0,1,vgood
1131,0,0,1,0,0,1,0,1,unacc
1132,0,0,1,0,0,1,0,1,acc
1133,0,0,1,0,0,1,0,1,vgood
1134,0,0,1,0,0,1,1,0,unacc
1135,0,0,1,0,0,1,1,0,unacc
1136,0,0,1,0,0,1,1,0,unacc
1137,0,0,1,0,0,1,1,0,unacc
1138,0,0,1,0,0,1,1,0,unacc
1139,0,0,1,0,0,1,1,0,unacc
1140,0,0,1,0,0,1,1,0,unacc
1141,0,0,1,0,0,1,1,0,unacc
1142,0,0,1,0,0,1,1,0,unacc
1143,0,0,1,0,0,1,0,1,unacc
1144,0,0,1,0,0,1,0,1,acc
1145,0,0,1,0,0,1,0,1,acc
1146,0,0,1,0,0,1,0,1,unacc
1147,0,0,1,0,0,1,0,1,acc
1148,0,0,1,0,0,1,0,1,vgood
1149,0,0,1,0,0,1,0,1,unacc
1150,0,0,1,0,0,1,0,1,acc
1151,0,0,1,0,0,1,0,1,vgood
1152,0,0,1,0,0,1,0,1,unacc
1153,0,0,1,0,0,1,0,1,acc
1154,0,0,1,0,0,1,0,1,acc
1155,0,0,1,0,0,1,0,1,unacc
1156,0,0,1,0,0,1,0,1,acc
1157,0,0,1,0,0,1,0,1,vgood
1158,0,0,1,0,0,1,0,1,unacc
1159,0,0,1,0,0,1,0,1,acc
1160,0,0,1,0,0,1,0,1,vgood
1161,0,0,1,0,0,1,1,0,unacc
1162,0,0,1,0,0,1,1,0,unacc
1163,0,0,1,0,0,1,1,0,unacc
1164,0,0,1,0,0,1,1,0,unacc
1165,0,0,1,0,0,1,1,0,unacc
1166,0,0,1,0,0,1,1,0,unacc
1167,0,0,1,0,0,1,1,0,unacc
1168,0,0,1,0,0,1,1,0,unacc
1169,0,0,1,0,0,1,1,0,unacc
1170,0,0,1,0,0,1,0,1,unacc
1171,0,0,1,0,0,1,0,1,acc
1172,0,0,1,0,0,1,0,1,acc
1173,0,0,1,0,0,1,0,1,unacc
1174,0,0,1,0,0,1,0,1,acc
1175,0,0,1,0,0,1,0,1,vgood
1176,0,0,1,0,0,1,0,1,unacc
1177,0,0,1,0,0,1,0,1,acc
1178,0,0,1,0,0,1,0,1,vgood
1179,0,0,1,0,0,1,0,1,unacc
1180,0,0,1,0,0,1,0,1,acc
1181,0,0,1,0,0,1,0,1,acc
1182,0,0,1,0,0,1,0,1,unacc
1183,0,0,1,0,0,1,0,1,acc
1184,0,0,1,0,0,1,0,1,vgood
1185,0,0,1,0,0,1,0,1,unacc
1186,0,0,1,0,0,1,0,1,acc
1187,0,0,1,0,0,1,0,1,vgood
1188,0,0,1,0,1,0,1,0,unacc
1189,0,0,1,0,1,0,1,0,unacc
1190,0,0,1,0,1,0,1,0,unacc
1191,0,0,1,0,1,0,1,0,unacc
1192,0,0,1,0,1,0,1,0,unacc
1193,0,0,1,0,1,0,1,0,unacc
1194,0,0,1,0,1,0,1,0,unacc
1195,0,0,1,0,1,0,1,0,unacc
1196,0,0,1,0,1,0,1,0,unacc
1197,0,0,1,0,1,0,0,1,unacc
1198,0,0,1,0,1,0,0,1,acc
1199,0,0,1,0,1,0,0,1,good
1200,0,0,1,0,1,0,0,1,unacc
1201,0,0,1,0,1,0,0,1,acc
1202,0,0,1,0,1,0,0,1,good
1203,0,0,1,0,1,0,0,1,unacc
1204,0,0,1,0,1,0,0,1,good
1205,0,0,1,0,1,0,0,1,vgood
1206,0,0,1,0,1,0,0,1,unacc
1207,0,0,1,0,1,0,0,1,unacc
1208,0,0,1,0,1,0,0,1,unacc
1209,0,0,1,0,1,0,0,1,unacc
1210,0,0,1,0,1,0,0,1,acc
1211,0,0,1,0,1,0,0,1,good
1212,0,0,1,0,1,0,0,1,unacc
1213,0,0,1,0,1,0,0,1,good
1214,0,0,1,0,1,0,0,1,vgood
1215,0,0,1,0,1,0,1,0,unacc
1216,0,0,1,0,1,0,1,0,unacc
1217,0,0,1,0,1,0,1,0,unacc
1218,0,0,1,0,1,0,1,0,unacc
1219,0,0,1,0,1,0,1,0,unacc
1220,0,0,1,0,1,0,1,0,unacc
1221,0,0,1,0,1,0,1,0,unacc
1222,0,0,1,0,1,0,1,0,unacc
1223,0,0,1,0,1,0,1,0,unacc
1224,0,0,1,0,1,0,0,1,unacc
1225,0,0,1,0,1,0,0,1,acc
1226,0,0,1,0,1,0,0,1,good
1227,0,0,1,0,1,0,0,1,unacc
1228,0,0,1,0,1,0,0,1,acc
1229,0,0,1,0,1,0,0,1,good
1230,0,0,1,0,1,0,0,1,unacc
1231,0,0,1,0,1,0,0,1,good
1232,0,0,1,0,1,0,0,1,vgood
1233,0,0,1,0,1,0,0,1,unacc
1234,0,0,1,0,1,0,0,1,acc
1235,0,0,1,0,1,0,0,1,good
1236,0,0,1,0,1,0,0,1,unacc
1237,0,0,1,0,1,0,0,1,good
1238,0,0,1,0,1,0,0,1,vgood
1239,0,0,1,0,1,0,0,1,unacc
1240,0,0,1,0,1,0,0,1,good
1241,0,0,1,0,1,0,0,1,vgood
1242,0,0,1,0,1,0,1,0,unacc
1243,0,0,1,0,1,0,1,0,unacc
1244,0,0,1,0,1,0,1,0,unacc
1245,0,0,1,0,1,0,1,0,unacc
1246,0,0,1,0,1,0,1,0,unacc
1247,0,0,1,0,1,0,1,0,unacc
1248,0,0,1,0,1,0,1,0,unacc
1249,0,0,1,0,1,0,1,0,unacc
1250,0,0,1,0,1,0,1,0,unacc
1251,0,0,1,0,1,0,0,1,unacc
1252,0,0,1,0,1,0,0,1,acc
1253,0,0,1,0,1,0,0,1,good
1254,0,0,1,0,1,0,0,1,unacc
1255,0,0,1,0,1,0,0,1,good
1256,0,0,1,0,1,0,0,1,vgood
1257,0,0,1,0,1,0,0,1,unacc
1258,0,0,1,0,1,0,0,1,good
1259,0,0,1,0,1,0,0,1,vgood
1260,0,0,1,0,1,0,0,1,unacc
1261,0,0,1,0,1,0,0,1,acc
1262,0,0,1,0,1,0,0,1,good
1263,0,0,1,0,1,0,0,1,unacc
1264,0,0,1,0,1,0,0,1,good
1265,0,0,1,0,1,0,0,1,vgood
1266,0,0,1,0,1,0,0,1,unacc
1267,0,0,1,0,1,0,0,1,good
